"mz","mean_benign_epithelium","mean_tumour_epithelium","fc","log2fc","pvalue","pvalue_adj","mode"
94.9807,1.34118745736085,1.06348523306111,1.26112466413888,0.334710895368993,2.16987713579803e-05,0.000105016305353722,"negative"
95.0139,0.00679223194951135,0.0049333350831588,1.37680328520525,0.461322444925143,4.40480246968228e-05,0.000192756266158312,"negative"
95.0252,0.00981129867937258,0.0115783830119677,0.847380732631784,-0.23891776917422,0.271571673887806,0.357465020311976,"negative"
95.0502,0.0100003506538577,0.0140617137397249,0.711175809645895,-0.491721842566474,0.00994294153964635,0.022359140219279,"negative"
95.9525,0.00144317876546729,0.000919661081813569,1.56925066636651,0.65007582154706,0.00030714813507395,0.00109708630064537,"negative"
95.9803,0.0152635405307622,0.00976676638933196,1.5628038925385,0.644136754017251,5.07766124177353e-05,0.000219831447600006,"negative"
96.9222,0.647053972409358,0.528802997482206,1.22362009196276,0.291155701398299,0.156099790336556,0.224562454287314,"negative"
96.9601,1.65189451436004,1.3734466243579,1.20273659351875,0.266320718296199,0.00100162826840463,0.00308856514156161,"negative"
96.9696,2.0283829646948,2.65061694894969,0.765249375432592,-0.385998132607386,0.0693929175343255,0.114165565362641,"negative"
96.9775,0.00362896141470737,0.00280956527133239,1.29164517077989,0.36920980016845,0.0173555517080556,0.0356276325512558,"negative"
97.0294,0.0589654787425189,0.046419953485377,1.27026147841992,0.345125500769892,2.85747821847285e-05,0.000131336168683016,"negative"
97.0658,0.101335951304231,0.110013209712147,0.921125304582781,-0.118530669294164,0.472465559178488,0.561975635819725,"negative"
97.9314,0.0968426264608562,0.0588517979545211,1.64553386348015,0.718555716022995,2.52134047436863e-08,2.75837667465358e-07,"negative"
97.9595,0.000282205892358183,0.00031071454873428,0.908248080135837,-0.138841683827042,0.413449069001521,0.507130882219388,"negative"
98.9293,0.000608092656962014,0.000398865443015716,1.52455588121243,0.608389031994445,0.00270499928412887,0.00735969276560453,"negative"
98.9394,0.00211291031700587,0.00120979214382035,1.74650689194724,0.804472335809491,4.23365100188956e-05,0.000186607488068811,"negative"
98.9489,0.000245285497119151,0.00041456098957389,0.591675298178127,-0.757122429543924,0.199712072503536,0.276001479927353,"negative"
98.9559,0.0554314850331352,0.0412329795053516,1.34434827892902,0.426906944063245,0.000354724674783446,0.00124153636174206,"negative"
99.0063,0.0124213994276958,0.00796098952183874,1.56028335342248,0.641808051815754,2.70521410462301e-05,0.000125601681553907,"negative"
99.0089,0.622809508594039,0.599010630194021,1.03973031061621,0.0562093649118312,0.321303437713136,0.412234115661446,"negative"
99.0453,0.0506383380834847,0.0454607192912211,1.11389214409688,0.155609546224007,0.49051759342494,0.579673766615372,"negative"
