"mz","mean_gp4_non_cribriform","mean_benign_plus_gp3","fc","log2fc","pvalue","pvalue_adj","mode"
"94.9807",1.2501433083456,1.22617945010295,1.01954351644096,0.027923354181118,0.81966739259174,0.922693977982199,"negative"
"95.0139",0.00566655154357864,0.00604461493009322,0.937454512671704,-0.0931794053888658,0.189247371993588,0.437111186640058,"negative"
"95.0252",0.00885895085533911,0.0108952334419719,0.813103354097181,-0.298489349024425,0.642786232361767,0.830237148479991,"negative"
"95.0502",0.0086850949715368,0.0120924253642436,0.718226055561851,-0.477490103332829,0.637163891998056,0.827656189605722,"negative"
"95.9525",0.00104158983124098,0.00123342090415961,0.844472335216879,-0.243877933553019,0.906011624044264,0.962503383827565,"negative"
"95.9803",0.012925822432684,0.0129627836170058,0.997148669189126,-0.00411947661103608,0.659775369812025,0.839714107033486,"negative"
"96.9222",0.724150068720058,0.594491722729756,1.21809949749164,0.284631981089133,0.370162559952642,0.629565177627068,"negative"
"96.9601",1.54036389645563,1.54086861112579,0.99967244795142,-0.000472635126647881,0.560752821491226,0.771906037153309,"negative"
"96.9696",2.82686169523088,2.27817082412737,1.24084711527885,0.311325372022305,0.509038885156965,0.735479670369138,"negative"
"96.9775",0.00292771527092352,0.0033422287871766,0.875976917605559,-0.191035240237551,0.676934839130422,0.851185592219038,"negative"
"97.0294",0.0513932868401876,0.0540903204768513,0.950138331352317,-0.0737905230990271,0.391520463944002,0.647044674469191,"negative"
"97.0658",0.0799720870662338,0.1081974630381,0.739130889215698,-0.436098227807395,0.0613521338232732,0.222401485109365,"negative"
"97.9314",0.0732852360848485,0.0816436107788282,0.89762365218483,-0.155817403744365,0.504008415721847,0.731102322766029,"negative"
"97.9595",0.00016906012979798,0.000311156065558056,0.543329050953166,-0.880101907172125,0.324866134107314,0.592804580641685,"negative"
"98.9293",0.000888320429906205,0.00048967484313737,1.81410264863658,0.859256091196706,0.0736071068856042,0.247889740608293,"negative"
"98.9394",0.000929746693578644,0.00180529453591742,0.515011082724051,-0.957324616341039,0.0492362352760045,0.196681880483868,"negative"
"98.9489",0.000572249343939394,0.000306041557293608,1.8698419554518,0.902916334432861,0.283282351482811,0.55029968756948,"negative"
"98.9559",0.0477578134652958,0.049797614951898,0.959038169025314,-0.0603398602824105,0.844196708764686,0.936425509575154,"negative"
"99.0063",0.0104071031488456,0.010568187531703,0.984757615023937,-0.0221594268004757,0.609369613673464,0.809097590248124,"negative"
"99.0089",0.757719354138889,0.603895117756227,1.25472011920579,0.327365589144299,0.00806823150077129,0.0761791160305382,"negative"
"99.0453",0.0501343526171717,0.0482109499567586,1.0398955561369,0.0564386358567125,0.576748594758595,0.783726056246897,"negative"
"99.0817",0.0122584139119769,0.0128696550708521,0.952505241553863,-0.0702010632336772,0.795313271586992,0.907864634295179,"negative"
"99.9245",0.00426753428704906,0.00503058444132977,0.848317792260535,-0.237323274165605,0.329668741991761,0.595752522566216,"negative"
"99.9259",2.25605501453463,2.33627460054184,0.965663460113549,-0.0504076066747612,0.654092247979124,0.835975192065659,"negative"
"100.004",0.00134761835616883,0.00145879611153541,0.923788009518645,-0.114366274312292,0.665314876251917,0.842853459176827,"negative"
"100.926",0.215173484234668,0.223372946525593,0.963292500643156,-0.0539541606264968,0.671200431991494,0.846588325335492,"negative"
"100.9335",0.553878641803391,0.59752987712017,0.926947192118395,-0.10944094356515,0.464727138142122,0.701277039118575,"negative"
"101.0244",0.231410826269841,0.216833274570064,1.06722931122394,0.093870195488881,0.281491473448377,0.548278168433032,"negative"
"101.0593",0.000104693941991342,0.000236211178684393,0.443221792357362,-1.17389927723454,0.112246100015362,0.31686247897809,"negative"
"101.0608",0.476914455787879,0.454287750489745,1.04980698967503,0.070124108239465,0.795313271586992,0.907864634295179,"negative"
"101.9243",0.0118212218659812,0.0135222401139804,0.87420588351774,-0.193955007208413,0.648429109342924,0.833108286054517,"negative"
"101.9339",0.0155544188357864,0.0216234972186692,0.71932947193931,-0.475275380328442,0.135276317651606,0.354845416151449,"negative"
"101.9807",0,2.77968119430071e-05,0,-Inf,0.232854108508968,0.494679600285911,"negative"
"102.0546",0.0259057729387085,0.0134938983843276,1.91981384481126,0.940966426473541,0.000392056351611566,0.033980688829536,"negative"
"102.056",1.97132939970058,1.45325930626131,1.35648840589369,0.439876716745354,0.000788778412621908,0.0350353241881059,"negative"
"102.0643",0.00181901273751804,0.00120623651777315,1.50800668916585,0.59264282807939,0.395761430746933,0.65071791679341,"negative"
"102.957",0.0086739416211039,0.00978233722858439,0.886694193669616,-0.173491466512508,0.887473404731308,0.956587753255165,"negative"
"103.0036",0.0368715882065296,0.0305358166621699,1.207486559618,0.27200713069221,0.609369613673464,0.809097590248124,"negative"
"103.0387",0.022731995335101,0.0228720169364078,0.993878038753816,-0.00885926893523046,0.729425569745564,0.875598236481699,"negative"
"103.0402",1.98559816721861,1.6391803200166,1.21133602140764,0.276599120337254,0.0602704070095305,0.219961995059455,"negative"
"103.0592",0.0391068271729077,0.0232400459695133,1.68273450165325,0.750807569202792,0.00247373902644039,0.0448490318783181,"negative"
"103.9521",5.41445964646465e-05,6.29770961073048e-05,0.859750604765757,-0.218009869314416,0.349265281758822,0.613759251344625,"negative"
"104.0353",0.381364946786075,0.274500114624139,1.38930705842605,0.474365492559693,0.00034780681332891,0.0334443709448379,"negative"
"104.0435",0.0448782593090188,0.0289797858878151,1.54860562057804,0.63096978345666,0.100387831280154,0.295581898064208,"negative"
"104.9538",0.00135778705162338,0.000806674241663957,1.68319128279418,0.751199138080439,0.522895474220462,0.744827385201221,"negative"
"104.9746",6.41888691919192e-05,0.000213939360696205,0.300033004600158,-1.73680688431972,0.137021754220174,0.358720174981539,"negative"
"105.0193",0.0888217325613997,0.0671942442424698,1.32186519191863,0.402575053647927,0.924844184576672,0.972763572378572,"negative"
"105.0376",0.000126707810606061,0.000193773073579693,0.653897924336477,-0.612862651132152,0.535455197131164,0.754920693148271,"negative"
"105.9604",0.000742458312554113,0.00150229109629849,0.494217342020774,-1.01678245935542,0.262079101093465,0.526463460910128,"negative"
