"mz","mean_gp4_non_cribriform","mean_gp3","fc","log2fc","pvalue","pvalue_adj","mode"
"189.0801",2.65482272727273e-05,1.96024e-06,13.5433555445901,3.75951332477338,0.0276218495982584,0.296411049981011,"negative"
"189.1022",0.0248830178161255,0.0666252608570972,0.373477229147312,-1.42090781009963,0.0467566997008719,0.338639175890778,"negative"
"189.1133",0.561218470967533,0.571521508592616,0.981972616130485,-0.0262453016341514,0.771229517333216,0.909930872524381,"negative"
"189.1289",0.0200102777908369,0.0302342165191824,0.661842114484469,-0.595440998424645,0.458582549731425,0.742941165503203,"negative"
"189.1651",0.155557928299567,0.167329286493325,0.929651536557362,-0.10523804607306,0.947650854232194,0.984983374324698,"negative"
"189.9555",0.126495114921934,0.186619052830611,0.677825297059833,-0.561014614362695,0.00475389105256879,0.210283375056896,"negative"
"189.989",0.0748561133906205,0.028295107547902,2.64554970373918,1.40356752289151,0.0619663259363847,0.367458294355663,"negative"
"190.018",0.0453531105893218,0.036177084435808,1.25364194756478,0.326125359118407,0.343466736084277,0.656118775489429,"negative"
"190.0433",0.0397578439015512,0.0169032076798403,2.35208870733859,1.23394247140904,0.0702556115710006,0.386405863640503,"negative"
"190.05",0.055647220761039,0.059276576390894,0.938772516045435,-0.0911524894401793,0.08607727557827,0.413466174644434,"negative"
"190.0545",0.0943962034483045,0.122366828514837,0.771419874111215,-0.374411780250288,0.645803740627457,0.851946166530642,"negative"
"190.0717",0.0146930965801587,0.015962246500192,0.920490519926629,-0.119525231460218,0.619105988255412,0.840014190831793,"negative"
"190.1164",0.0140472206334776,0.0154513422472214,0.909126236978134,-0.137447460734776,0.542025186605249,0.792335680917304,"negative"
"190.9104",0.000546743394480519,0.00385130020616905,0.141963328022246,-2.81640979412403,0.818739852539335,0.931572438467412,"negative"
"190.9344",0.0202343194461039,0.0255981840076412,0.790459176325313,-0.339237139114413,0.784346703531529,0.914450864081486,"negative"
"190.9487",1.46232561324675,1.79885360985318,0.812920854280137,-0.298813196087417,0.0226529105815525,0.291446103983861,"negative"
"190.9554",0.258774298255411,0.205890650597444,1.25685307955709,0.329816015086527,0.0437362376765988,0.333145693264636,"negative"
"190.999",0.00243341227532468,0.00153046187144814,1.58998555973312,0.669013662996415,0.286276131954199,0.600657906978431,"negative"
"191.0095",0,8.25825419607843e-06,0,-Inf,0.423159928273556,0.720236371433757,"negative"
"191.02",18.3096364951299,19.7733202840187,0.925976833032346,-0.110951995664751,0.977551493870462,0.994333419285682,"negative"
"191.035",0.0027398868202381,0.00836238127776499,0.327644331109761,-1.60979752440023,0.120625881211295,0.469439052163128,"negative"
"191.056",0.0922043092532828,0.10437965816914,0.88335515626878,-0.178934499401721,0.0591074941636821,0.362208849127853,"negative"
"191.0718",0.0273086020082973,0.0394289471189113,0.692602871842835,-0.529899725277682,0.0275101740091377,0.296411049981011,"negative"
"191.0771",0,4.27409761904762e-06,0,-Inf,0.523194804263532,0.782592142775641,"negative"
"191.0928",0.00309417186818182,0.00778336898455366,0.397536320624436,-1.33084141765777,0.0399527712657353,0.32770681527596,"negative"
"191.1041",0.0144385279339105,0.0174191705145603,0.82888722639472,-0.270752264563741,0.501571554236386,0.77612495919026,"negative"
"191.1078",0.197742227764069,0.179419624554514,1.10212151126193,0.140283292902572,0.151265472589279,0.489684158618023,"negative"
"191.1447",0.0134981767854978,0.0147466459069361,0.915338774029212,-0.127622299953947,0.367879928903514,0.677174328178815,"negative"
"191.1552",0,1.98365357142857e-05,0,-Inf,0.423159928273556,0.720236371433757,"negative"
"191.1807",0.172077388993001,0.170177812127671,1.01116230630528,0.0160145894345904,0.858556455429141,0.947273955823485,"negative"
"191.952",0.0630794948029582,0.102267637235351,0.616807980591081,-0.697106663154696,0.0071037778445477,0.210283375056896,"negative"
"192.0239",1.1920862437518,1.30186142847203,0.915678287781312,-0.127087280567948,0.99251628687154,1,"negative"
"192.0299",0.00428091645266955,0.00591788017301752,0.723386808706997,-0.467160804865083,0.785604923290547,0.914450864081486,"negative"
"192.0337",0.0192592035516955,0.00783640745469771,2.45765724447497,1.29728372524004,0.0262164685934461,0.296411049981011,"negative"
"192.0662",0.0048367635247114,0.00643676366777295,0.75142785635081,-0.412293495444479,0.470154473207292,0.753115898349208,"negative"
"192.1116",0.00179772882334055,0.00145514984256969,1.2354252261512,0.305007694498856,0.714309274286894,0.882175889342355,"negative"
"192.1162",0.0211962462468975,0.00804258368228225,2.63550210781054,1.39807784590034,0.169146003297424,0.497464134092021,"negative"
"192.8847",0.0376016709159812,0.0208429114054167,1.80405079619583,0.85123996075965,0.475881390552083,0.76068206073352,"negative"
"192.9457",0.214758774753247,0.286899493044043,0.748550555020598,-0.41782833970651,0.0151275299185609,0.266083750886378,"negative"
"192.9503",2.37701787878788e-05,9.21717590290965e-05,0.257890041790079,-1.9551720291563,0.191533999215484,0.51260488929357,"negative"
"192.9891",0.130363853024423,0.0736201212333343,1.77076390041851,0.824371867424598,0.030259017760947,0.299383379531544,"negative"
"193.0234",0.2213084728886,0.243460633805512,0.909011323224404,-0.137629829227113,0.99251628687154,1,"negative"
"193.0723",0.000172715277453102,8.2918969266365e-05,2.08294047768828,1.05862161337238,0.0290075288458447,0.299196636055865,"negative"
"193.0768",0.0321305703318182,0.00114168697500427,28.1430646361696,4.81470753414641,0.363092590291285,0.671076203680492,"negative"
"193.0875",0.677654697636364,0.739558616539122,0.916296129179797,-0.126114170084317,0.264349314215475,0.576344822190745,"negative"
"193.0906",0.000845339211904762,0.00112840224572943,0.749147048496269,-0.416679164836025,0.962314761064845,0.990058455028102,"negative"
"193.1234",0.413859132770202,0.405868540805182,1.0196876356792,0.0281272742815347,0.659328611202745,0.860435653544515,"negative"
"193.16",0.168150176522078,0.158485817148698,1.06097933270781,0.0853965536227476,0.542078599605879,0.792335680917304,"negative"
"194.0462",0.0480099790444084,0.0569115293744301,0.843589683358235,-0.245386643021432,0.529721027850923,0.784668129538329,"negative"
"194.0824",0.23442176416342,0.255525927949758,0.917408914407748,-0.124363168817644,0.212219983684496,0.533259462108523,"negative"
"194.0908",0.0249339793422439,0.0351479735280579,0.709400196922864,-0.495328364135546,0.0569030291509834,0.355986132540774,"negative"
"194.097",6.94637015151515e-05,8.36715194805195e-06,8.30195291616811,3.05345074984041,0.0697789359595876,0.386405863640503,"negative"
"194.1631",0.00643089253257576,0.00330863170224753,1.94367131530756,0.958784272509716,0.514377667025572,0.782170045995396,"negative"
"194.968",0.000107830501515152,0.00020277398165873,0.531776811961166,-0.911107224795928,0.633319824270812,0.846518898740832,"negative"
"194.9897",0.00212058775912698,0.00511411315140724,0.414654055619295,-1.27001989187363,0.554473581297996,0.801595725210602,"negative"
"195.0299",0.011355528441811,0.0137578346308452,0.825386315979678,-0.276858574681385,0.517508278166138,0.782170045995396,"negative"
"195.0516",0.419880931402958,0.332109180893177,1.26428582996028,0.338322665135972,0.241017388642953,0.559301664785846,"negative"
"195.0633",0.0163243606835498,0.00252664499311414,6.46088418754455,2.69173161471741,0.698652785916567,0.87529453195739,"negative"
"195.0663",0.0221544654141053,0.0191061380788954,1.1595470169127,0.213561319071094,0.645803740627457,0.851946166530642,"negative"
"195.0849",0.00150729090165945,0.00156692686776412,0.961940810811567,-0.0559799686422516,0.665447085710536,0.862770578122486,"negative"
"195.1028",0.44714293918759,0.418415329384977,1.06865811977979,0.095800386467541,0.42529750029733,0.720236371433757,"negative"
"195.1392",1.10021887275108,0.95698020529043,1.14967777459637,0.201229567141994,0.140860485419739,0.485675215353476,"negative"
"196.025",0.044080968044697,0.0822642379489385,0.53584606317095,-0.900109489347495,0.00230091170959216,0.201880859526167,"negative"
"196.0617",0.0133689470580808,0.0194709546176442,0.686609738485349,-0.542437775074158,0.185994747878712,0.506512249084811,"negative"
"196.0742",0.00513146211504329,0.00696492323411338,0.736757885558592,-0.440737498214172,0.96253515771169,0.990058455028102,"negative"
"196.1054",0.0101353316988456,0.0124678826464277,0.812915230778947,-0.298823176179942,0.256279169678589,0.570642050601827,"negative"
"196.1343",0.0174239105054834,0.0662987104021861,0.262809191910147,-1.92791235921466,0.188930559051274,0.512366389549203,"negative"
"196.1421",0.0931791813260823,0.076819257235429,1.21296644460535,0.278539640424576,0.272461777446948,0.585615898278829,"negative"
"196.9107",0.000378817975974026,0.000335164303965139,1.13024558848435,0.176636286615819,0.750366177636585,0.902406835379785,"negative"
"196.9594",0.117895694931638,0.0845577292709819,1.39426278293044,0.479502498008002,0.121711196166436,0.469439052163128,"negative"
"196.9641",0,3.45380684615385e-05,0,-Inf,0.347267053388158,0.661296726666465,"negative"
"196.9845",4.10391978354978e-05,0.000103621609148352,0.396048644416855,-1.33625045562051,0.348728290957636,0.662031216235483,"negative"
"197.005",0.00192391721316739,0.00166660470094612,1.15439324758606,0.207134766183439,0.59280369850555,0.82489659032553,"negative"
"197.0207",1.02003999703319,1.19174043415797,0.855924635765089,-0.224444322086365,0.13101471031202,0.476798512665282,"negative"
"197.0427",1.65832954545455e-05,2.30340742857143e-05,0.719946252184764,-0.474038889166964,0.689369837582324,0.870921436029578,"negative"
"197.0608",0.210263142446609,0.163426453522462,1.28659184553442,0.363554449972894,0.112932442131131,0.460455791488743,"negative"
"197.0679",0.222164945049242,0.119590026449613,1.85772134721324,0.893534117898005,0.382918344649274,0.685675437510269,"negative"
"197.0726",0.00718273110707071,0.0197748470557597,0.363225621256001,-1.46106212365922,0.310610438934062,0.624134993465187,"negative"
"197.0789",0,7.70666333186813e-05,0,-Inf,0.0629076372649777,0.368862653860911,"negative"
"197.082",0.20247463398961,0.227405863808447,0.890366812001659,-0.167528276974973,0.742695931504564,0.897276987060829,"negative"
"197.1182",0.710665261013348,0.857313777009276,0.828944174316772,-0.27065314895436,0.179829534203164,0.503457164170899,"negative"
"197.1544",0.118171635133478,0.0920181323005866,1.2842211874879,0.360893706050356,0.99251628687154,1,"negative"
"197.94",0.372982337841991,0.244405357379759,1.52608085944061,0.609831405438119,0.156682791757758,0.489684158618023,"negative"
"197.963",5.03084356060606e-05,3.8533668765873e-05,1.30557087392145,0.384680777589179,0.64665633630625,0.852761941503461,"negative"
"197.9709",0.313309355517027,0.204678437977357,1.53073943016747,0.614228721244576,0.985033034251335,1,"negative"
"198.024",0.0290176622626263,0.0421588341246961,0.688293755391782,-0.538903673858436,0.117257336591686,0.461051795389123,"negative"
"198.0406",0.0677221697454545,0.0780262556784709,0.867940786810568,-0.204331473287533,0.289193438872065,0.600657906978431,"negative"
"198.0644",0.00245294837204185,0.000903810789971205,2.71400651470425,1.4404241838077,0.0359266331305697,0.323084658841761,"negative"
"198.1215",0.0387998786882035,0.0577679602169173,0.671650488307201,-0.574217412419638,0.21917488836596,0.542130277541073,"negative"
"198.15",0.000136723724242424,0.000126888379672527,1.07751178315366,0.107703646023801,0.778574399518925,0.914450864081486,"negative"
"198.1579",0.00149736910721501,0.000482967374751967,3.10035249893225,1.63243225406413,0.96201820542495,0.990058455028102,"negative"
"198.1627",0.000253892645454545,0.00091054965303776,0.278834487067798,-1.84251908588805,0.647597823185392,0.85334121043369,"negative"
"198.6641",9.60967878787879e-06,1.65545228571429e-05,0.580486606035429,-0.784665315702109,0.743007447401373,0.897276987060829,"negative"
"198.9184",0.0353795093542929,0.0327696447136416,1.07964275058389,0.110554009403758,0.763810692862839,0.907355149412615,"negative"
"198.9264",0.00713087242979798,0.00691443877350027,1.03130169539243,0.0444664382113349,0.798888429533103,0.921568137525275,"negative"
"198.9567",0.0102534187523449,0.00581572316753364,1.763051379334,0.818074518691148,0.0348138196470271,0.320182036646687,"negative"
"198.9663",0.000563697784992785,0.000412115478542236,1.36781512547584,0.45187324807234,0.0638953527942508,0.368862653860911,"negative"
"199.0221",0.0607626692135281,0.0537980355452438,1.12945888446851,0.175631753464035,0.205425941716272,0.526729474499257,"negative"
"199.0381",0.12807023482013,0.213554525128464,0.599707427145781,-0.737669254749942,0.0702556115710006,0.386405863640503,"negative"
"199.0605",0.00499778132867965,0.00857849088988461,0.582594467119249,-0.779436094572035,0.0673932455378616,0.379863770434115,"negative"
"199.0972",1.02698365088853,1.06665091751577,0.962811388453472,-0.0546748882970366,0.632394972815057,0.845593131112605,"negative"
"199.1164",0.00425590235930736,0.00346124519393544,1.22958707657125,0.298173906946337,0.115870224410316,0.461051795389123,"negative"
"199.1339",3.47435288602453,6.0486251591082,0.574403735498925,-0.799862963469693,0.0418137505519316,0.32770681527596,"negative"
"199.1659",0.000137175791919192,0.000109892151923216,1.24827651036481,0.319937546336108,0.835743775866411,0.93849112335031,"negative"
"199.937",0.112481984007973,0.06571452744553,1.71167606890588,0.775409700570106,0.192291309666173,0.51260488929357,"negative"
"199.9675",0.0753887919962121,0.0366917150676337,2.05465435064151,1.03889571334358,0.770982141143205,0.909930872524381,"negative"
"200.0174",0,4.20701507619048e-05,0,-Inf,0.16422780360836,0.495076436530317,"negative"
"200.0544",0.0940418423253968,0.0585036546037184,1.60745243972194,0.684776052643512,0.0332406210071623,0.309537342933703,"negative"
"200.0608",0.166304105756421,0.269432661428085,0.617238106452845,-0.696100962509689,0.0275101740091377,0.296411049981011,"negative"
"200.1011",0.0587388787365079,0.0722806734423725,0.812649854228861,-0.299294221528675,0.256404942264375,0.570642050601827,"negative"
"200.1293",0.0268434958604618,0.0251965508785983,1.06536390594883,0.0913463089789197,0.517486129008644,0.782170045995396,"negative"
"200.1373",0.377694038415584,0.688904115078844,0.548253421845736,-0.86708518358454,0.0399632817255099,0.32770681527596,"negative"
"200.1735",0.0660657522475469,0.0527332623566277,1.25282884644522,0.325189336247616,0.112932442131131,0.460455791488743,"negative"
"200.9213",0.0070386812449495,0.0051145950868098,1.37619520714392,0.460685124403352,0.601241881470419,0.83128440720114,"negative"
"200.9464",0.0246033813798701,0.0216437677797841,1.13674206959707,0.184904939254751,0.205366020869514,0.526729474499257,"negative"
"200.9553",0.000833141767171717,0.00144778955129724,0.575457784196059,-0.797217999309923,0.0532253129554006,0.352351571764752,"negative"
"200.9796",0.000241536764393939,0.000233193532210677,1.03577814574945,0.0507150239680483,0.522499105791066,0.782592142775641,"negative"
"200.9894",0.00172455717222222,0.00092863488546695,1.85708850616252,0.893042573678833,0.160220030450647,0.494341062312899,"negative"
"201.0299",0,3.30504001282051e-05,0,-Inf,0.23809222155759,0.558925711599732,"negative"
"201.038",23.0368626246392,19.2626355060237,1.19593513657232,0.258139144817722,0.162245967993385,0.494341062312899,"negative"
"201.0412",1.02914545454545e-05,9.4736e-07,10.8632985828561,3.44139033122998,0.235759414098244,0.558854184070121,"negative"
"201.0574",0.800699374469697,1.18851274666266,0.673698600808499,-0.569824791864286,0.0275101740091377,0.296411049981011,"negative"
"201.0664",0.000380139622943723,0.000117638601376407,3.23141909624882,1.69216787188763,0.437274258832638,0.728323685457289,"negative"
"201.0769",0.0161304769379509,0.0263830986417385,0.611394330779337,-0.709824920147687,0.0521887819720808,0.348659367266691,"negative"
"201.1134",1.71058975127922,2.31146249262342,0.740046510267086,-0.434312151141606,0.0418137505519316,0.32770681527596,"negative"
"201.1239",0.00598491764336219,0.0531091729029752,0.112690846349575,-3.1495577618298,0.315340112671404,0.627851934032567,"negative"
"201.1304",0.0182627685314935,0.0154949477562934,1.17862730605696,0.237107595582344,0.403815202022361,0.705557423781119,"negative"
"201.1499",0.515026377779942,0.540372259876714,0.953095515853174,-0.0693072917253416,0.632394972815057,0.845593131112605,"negative"
"201.9815",0.00191327272727273,5.03396225e-05,38.0072919154832,5.24820432926147,0.46792338799096,0.753115898349208,"negative"
"202.0337",5.75513580808081e-05,4.84566830991231e-05,1.18768670078142,0.248154318597003,0.700455381368873,0.87529453195739,"negative"
"202.037",0.00242391235959596,0.00562165575564125,0.431174099759417,-1.21365757558846,0.0727574979718957,0.397166491927545,"negative"
"202.0419",1.49580373790043,1.25850210843381,1.18855878577902,0.249213260330831,0.179829534203164,0.503457164170899,"negative"
"202.0615",0.0299549414376623,0.0498842854158359,0.600488534374255,-0.735791395266729,0.0408769775453053,0.32770681527596,"negative"
"202.0909",0.0404358879964286,0.0486542016036942,0.831087278459387,-0.266928102141299,0.771226577090176,0.909930872524381,"negative"
"202.1089",0.449045210441919,0.49819652372972,0.901341516958343,-0.149854250260504,0.714511589582698,0.882175889342355,"negative"
"202.1171",0.133696621657431,0.211278645554807,0.632797608609953,-0.660183947120085,0.030259017760947,0.299383379531544,"negative"
"202.153",0.0121357807070707,0.0154198345577706,0.787024054091102,-0.345520364888242,0.352980231171051,0.662031216235483,"negative"
"202.953",0.00631574108722944,0.00598119487533937,1.05593300650835,0.0785183060561023,0.377943242438035,0.685645912165862,"negative"
"202.9876",0.0047076013038961,0.00518305245254444,0.908268119413893,-0.138809853043389,0.968512773195108,0.994333419285682,"negative"
"203.0024",0.0533702463794012,0.0457856184490854,1.16565524693633,0.221141161540641,0.873305438588418,0.956022035695176,"negative"
"203.0205",0.553028194019841,0.384344784142414,1.43888564860796,0.524951942501089,0.036470144131822,0.323084658841761,"negative"
"203.0377",0.0306827023746753,0.0366899099218897,0.836270855938231,-0.257957809003565,0.226291959602963,0.546724009257665,"negative"
"203.0443",0.225418707075036,0.182805847996524,1.23310446326269,0.3022950237855,0.1987913768912,0.516262056534135,"negative"
"203.0501",0.0172381347674964,0.123363843967866,0.139734092364912,-2.83924404203382,0.1125324700318,0.460455791488743,"negative"
"203.0567",0.000713148780808081,0.000944899105339618,0.754735375214224,-0.405957198511608,0.843263974088354,0.941316826552089,"negative"
"203.0633",0.00023250059469697,0.000457111363687738,0.508630091409838,-0.975311278074569,0.154716218704211,0.489684158618023,"negative"
"203.0715",0.00068064247012987,0.00129789579141265,0.524419968562381,-0.931205474168587,0.496865957926938,0.773114937099137,"negative"
"203.083",0.0683104372971501,0.0606017256966828,1.12720283971863,0.172747151290722,0.192314825260922,0.51260488929357,"negative"
"203.0929",0.0285320550888528,0.0530451485114958,0.537882462194812,-0.894637144660518,0.0129337255503318,0.258745575432736,"negative"
"203.1126",0.00563210442752525,0.0143680945854058,0.391986870217711,-1.35112276347809,0.505330308611609,0.776177814561283,"negative"
"203.1291",0.0321327948318543,0.0267874624648006,1.19954605159326,0.262488544984325,0.873312082043986,0.956022035695176,"negative"
"203.9946",0.0115965976737374,0.00680107073789554,1.70511352118736,0.769867792623087,0.49332722412305,0.76975215676031,"negative"
"204.0045",1.3866809947132,1.00007260789779,1.38658031803119,0.471531187289188,0.12629625275226,0.474555888824541,"negative"
"204.9415",0.198114723677237,0.14443481818381,1.37165488327831,0.455917536310455,0.212219983684496,0.533259462108523,"negative"
"204.9707",0.00419398839321789,0.00223868607530082,1.87341514269897,0.905670631534151,0.0104443169192364,0.234774863908035,"negative"
"204.9807",0.00502441927222222,0.00186824317372944,2.68938184433044,1.42727460675862,0.0789280747864623,0.407349194017933,"negative"
"205.0074",0.0259561809602092,0.0146568025580292,1.77093065540342,0.824507721370303,0.135868741696736,0.481100472219405,"negative"
"205.0157",0.0207715234556277,0.0159507332573425,1.3022300053865,0.380984285926246,0.256398654987176,0.570642050601827,"negative"
"205.0249",1.56012742424242e-05,5.11310256539539e-05,0.305123436169871,-1.71253509901695,0.566670520684555,0.807048991974292,"negative"
"205.0358",0.322058901742424,0.253844760024819,1.26872385197526,0.343378089084529,0.073213099489941,0.39727108083886,"negative"
"205.0508",0.00977422919296537,0.0119047909863489,0.821033246545307,-0.284487451867352,0.205425941716272,0.526729474499257,"negative"
"205.0725",0.0157446711461039,0.00987760146530323,1.59397716150118,0.672630958547306,0.185994747878712,0.506512249084811,"negative"
"205.0867",0.182107487030844,0.164699328648393,1.10569659588361,0.144955563091667,0.567217349756169,0.807048991974292,"negative"
"205.1084",0.0476807595876984,0.0735803321755596,0.648009572366895,-0.625912970196833,0.0167662884904027,0.272527037471233,"negative"
"205.1234",0.039484508412987,0.0405839849918095,0.972908609663533,-0.039623803321482,0.771229517333216,0.909930872524381,"negative"
"205.5661",0.00614797673073593,0.00848021157253575,0.724979168048936,-0.463988554358802,0.131954330797906,0.479008692358102,"negative"
"206.0017",0.452079451157287,0.319163978174993,1.41644885410414,0.502278509049233,0.10873425607952,0.453495333774949,"negative"
"206.0076",0.00044954255,7.81805885428629e-05,5.750053285331,2.52357532547033,0.0257772694478817,0.296411049981011,"negative"
"206.0463",0.00471570300873016,0.00581203393835986,0.811368801136236,-0.301570265983054,0.362790858924175,0.671076203680492,"negative"
"206.0858",6.81736363636364e-06,9.941188e-06,0.68576951128614,-0.544204330150214,0.531483469238549,0.786319102599577,"negative"
"206.09",0.0005606832997114,0.000772619741869123,0.725691137991108,-0.462572442671637,0.137909988953101,0.485675215353476,"negative"
"206.1624",0.000250493113636364,9.01605000880884e-05,2.77830217658096,1.47420351974638,0.919428995374565,0.973717560255611,"negative"
"206.9389",0.108589330618254,0.0743045183559184,1.46140952153288,0.547360512088547,0.205425941716272,0.526729474499257,"negative"
"206.9499",0.0150859832203102,0.00681206157182274,2.21459877619304,1.14704534617144,0.00147438808386118,0.201880859526167,"negative"
"207.0118",0.00119197915,0.012067812682883,0.098773421606942,-3.33973330256349,0.311493894773167,0.624875631332839,"negative"
"207.0304",0.00131004212287157,0.0013734560772892,0.953828917090101,-0.0681975735200624,0.932618775911357,0.977281600564683,"negative"
"207.066",0.00866256268896104,0.0121458435177731,0.713212110487428,-0.487596894459763,0.10873425607952,0.453495333774949,"negative"
"207.0871",0.00386220067489177,0.00751350903210139,0.514034209367496,-0.960063719821246,0.3725426966212,0.678858766895424,"negative"
"207.1024",0.460519662212121,0.376244563775628,1.22399020889708,0.29159201748144,0.458701384249162,0.742941165503203,"negative"
"207.1388",0.764148028726912,0.82029439488999,0.931553395326311,-0.102289630106154,0.99251628687154,1,"negative"
"207.9994",0.0198228718535354,0.0161506659584874,1.22737179410972,0.295572334794999,0.579972735099893,0.814719784003433,"negative"
"208.025",0.00234463526789322,0.00359296242315048,0.652563258882438,-0.61581033289472,0.721226146767726,0.888357374959841,"negative"
"208.0617",0.0047268342468254,0.00597378512219703,0.791262850962234,-0.337771069232412,0.742692650203384,0.897276987060829,"negative"
"208.0915",0,5.00675397435897e-06,0,-Inf,0.423159928273556,0.720236371433757,"negative"
"208.0984",0.0267733229232323,0.029391391210382,0.910923975377359,-0.134597441433953,0.458701384249162,0.742941165503203,"negative"
"208.1052",0.00990816873383838,0.00683074182242407,1.45052601773232,0.536576173037981,0.529715586621719,0.784668129538329,"negative"
"208.1137",2.15480779220779e-05,2.81796403174603e-05,0.76466830943639,-0.38709400996046,0.927690097244822,0.977281600564683,"negative"
"208.1428",0.0624230004308081,0.0764623336776746,0.816388899323305,-0.292671529126354,0.619105988255412,0.840014190831793,"negative"
"208.8456",0.0195045806968975,0.0124953082850571,1.56095233922501,0.642426487979856,0.706463507293666,0.881765211610445,"negative"
"208.9846",0.939509665213564,0.708089328082332,1.32682364774226,0.407976630365236,0.372896878272686,0.678858766895424,"negative"
"209.0663",0.0467093057620851,0.0206507364697447,2.26187118461943,1.17751676902599,0.117252491495667,0.461051795389123,"negative"
"209.0809",0.0515514666537157,0.057291935306074,0.899803198797691,-0.152318599184715,0.902950850536445,0.966650507590411,"negative"
"209.0947",0.00274570075595238,0.00320197556818346,0.857502094405446,-0.221787899888022,0.843512743975222,0.941316826552089,"negative"
"209.1187",0.154049547052597,0.170204374754133,0.905085708138395,-0.143873678546305,0.962594597857589,0.990058455028102,"negative"
"209.1548",0.342381379318182,0.347519300593029,0.985215436189934,-0.0214888629698876,0.632394972815057,0.845593131112605,"negative"
"209.9492",0.00904393348520923,0.0036688156239577,2.46508258037049,1.30163597775751,0.148798890017937,0.489684158618023,"negative"
"210.041",0.00453915354715007,0.0106218980745274,0.427339211438635,-1.22654639417392,0.100690870677741,0.441005479163106,"negative"
"210.0773",0.00286727597359307,0.00485851439336671,0.590154878929193,-0.760834473055984,0.026210523361053,0.296411049981011,"negative"
"210.0825",0.00541480113430736,0.0231133971521497,0.234271106867722,-2.09374906022977,0.124861108073571,0.474555888824541,"negative"
"210.1587",0.012572788386039,0.0107533247892,1.16920009694735,0.225521853881526,0.756859036067441,0.902406835379785,"negative"
"210.8422",0.0379380687849206,0.0223887066527776,1.6945181056367,0.760875051854504,0.15622223772635,0.489684158618023,"negative"
"210.965",0.000111905535497836,0.0013627016791746,0.0821203475478341,-3.60611645657473,0.131577856462678,0.478118737904802,"negative"
"210.9824",0.162845337711941,0.0619501917396055,2.6286494543298,1.39432176302117,0.0348234239253194,0.320182036646687,"negative"
"210.9911",0.000154569994949495,0.000202196587070374,0.76445402560478,-0.387498354617713,0.876856298832019,0.959036883162325,"negative"
"211.0225",3.04169949494949e-05,6.809684e-06,4.46672634875494,2.15921787152333,0.180033295180036,0.503457164170899,"negative"
"211.0364",0.369371362297258,0.422281847143302,0.874703387787143,-0.193134213387457,0.151265472589279,0.489684158618023,"negative"
"211.06",0.00239340897178932,0.00152144912460353,1.57311140614906,0.653620844566346,0.123569519403976,0.474095490147395,"negative"
"211.0826",0.0920198404646465,0.0193106898103065,4.76522803527886,2.25254525453274,0.112837230235563,0.460455791488743,"negative"
"211.0966",1.25960405665296,1.45482596965562,0.865810813750542,-0.20787627534096,0.686711372139211,0.869070596440343,"negative"
"211.1341",0.920457728829365,1.20368873971874,0.764697465762155,-0.38703900194697,0.13101471031202,0.476798512665282,"negative"
"211.1707",0.127493634652814,0.258957319187304,0.492334547843375,-1.02228911571774,0.272461777446948,0.585615898278829,"negative"
"211.9705",0.0226759281624459,0.00509893272577943,4.44719108526375,2.15289439520881,0.0242211223892485,0.296411049981011,"negative"
"212.0021",0.0726406826724387,0.0435692278050832,1.66724742052839,0.73746821703101,0.0673932455378616,0.379863770434115,"negative"
"212.0214",0.0146702459861833,0.00744193365306101,1.9712949174371,0.979143628281714,0.0521576835182021,0.348659367266691,"negative"
"212.039",0.00227778175757576,0.00317012710180147,0.718514332211277,-0.476911160467922,0.481647867159019,0.762984749387551,"negative"
"212.0478",5.61738636363636e-06,0.00013808485,0.0406806855613513,-4.61951219770744,0.499166027927917,0.7733887266747,"negative"
"212.0565",0.00431277408885281,0.00388617279648398,1.10977414405113,0.150266096024062,0.397547288422705,0.70197365526046,"negative"
"212.1005",0.102866729079076,0.138726336926851,0.741508291488423,-0.431465270012785,0.248627915905512,0.563319378850011,"negative"
"212.1374",0.0628082520493867,0.116515168067457,0.539056442960486,-0.89149175379104,0.0521887819720808,0.348659367266691,"negative"
"212.1743",0.00097901076461039,0.0139021859776737,0.0704213543238912,-3.82784321679729,0.175894927433769,0.502695000617232,"negative"
"212.8393",0.00626163758326118,0.00402648502003716,1.55511259873094,0.637019043217367,0.346444979847482,0.661296726666465,"negative"
"212.9338",0.0870348971203102,0.0558018642176397,1.55971307304098,0.641280653335105,0.0646345435768364,0.368862653860911,"negative"
"212.955",0.0138052304274892,0.00793640064030345,1.73948255048794,0.798658206723954,0.00229967747544877,0.201880859526167,"negative"
"212.9798",0.000532749803138528,0.000238393678647741,2.23474802755042,1.1601121737368,0.219871533116265,0.543484217295534,"negative"
"212.9895",0.0851129019749639,0.065281184076091,1.30378918794974,0.382710616435229,0.542078599605879,0.792335680917304,"negative"
"212.9957",0.0250598721591991,0.0302220820784614,0.829190791492779,-0.270224000077119,0.579390442106615,0.814719784003433,"negative"
"213.0019",0.931336377098485,0.974479733386526,0.955726779316273,-0.0653298516424785,1,1,"negative"
"213.0116",0.00063465631969697,0.000760171822585408,0.834885352022719,-0.260349997210144,0.115832276665544,0.461051795389123,"negative"
"213.0222",0.00586227247568543,0.00410675950696229,1.42746914343218,0.513459560230142,0.293313349662789,0.605976519105798,"negative"
"213.0381",0.000544974163636364,0.000210498093050002,2.58897435002848,1.37238067197034,0.632043959265724,0.845593131112605,"negative"
