"mz","mean_gp4_non_cribriform","mean_benign_epithelium","fc","log2fc","pvalue","pvalue_adj","mode"
"394.8831",0.00653973905266955,0.0215890133402644,0.302919774498108,-1.72299233504668,0.331118410212272,0.531589533021512,"negative"
"394.9255",0.00046915123044733,0.000360190967216225,1.30250692868068,0.381291046935012,0.651999810638798,0.801718285674374,"negative"
"395.0036",0,3.21537533943329e-05,0,-Inf,0.452309199241084,0.64499539071786,"negative"
"395.2403",0.00177904726590909,0.000733865886604917,2.42421305906382,1.27751649986158,0.0263555954376583,0.0895329436954436,"negative"
"395.2761",0.403782242225469,0.232366322871735,1.73769691423122,0.797176471987516,8.71387724112831e-05,0.00205310191513552,"negative"
"395.3275",0,5.63336417748918e-06,0,-Inf,0.452309199241084,0.64499539071786,"negative"
"395.3879",0.0438510472341991,0.00967714054132278,4.53140543396563,2.17995857745558,0.328164902009809,0.52888712362746,"negative"
"396.1064",0.1349562186579,0.162552898122011,0.830229545071558,-0.268417821377811,0.146794427324616,0.303624295024023,"negative"
"396.1423",0.289535502705592,0.220555030325647,1.31275855408102,0.392601596458423,0.723882870754215,0.849219480884803,"negative"
"396.1804",0.00186481404967532,0.0210570260971248,0.0885601813415597,-3.49719801349649,0.000680672177779085,0.00718826145679639,"negative"
"396.2028",0.00944057613185426,0.00925633231938682,1.01990462378728,0.0284342451157191,0.266871800607985,0.464548859038306,"negative"
"396.2813",0.0222335915129149,0.00595611310540235,3.73290283771616,1.90029795777859,0.00618375367062484,0.0314495654299242,"negative"
"396.7888",0.0173110257840548,0.0367353446556474,0.471236242543149,-1.08547759449968,0.695551967792108,0.830841728482639,"negative"
"396.9214",0.0111823401830087,0.00874125103840117,1.27926084422968,0.355310463052916,0.695704820837872,0.830841728482639,"negative"
"397.0743",0,0.000136269579162684,0,-Inf,0.114283344937383,0.254948239627438,"negative"
"397.1463",0.0176968728967172,0.00925830208687993,1.91145986927729,0.934674911392861,0.889609360998556,0.942253091669519,"negative"
"397.1644",4.11742424242424e-06,0.0108283329915149,0.000380245439962982,-11.3607814328021,0.00313881144640581,0.0196529853605491,"negative"
